from_user,user_followers_count,user_friends_count,retweet,tweet
FcoFerrera,634,526,True,False
amendezb,2383,1199,True,False
HNtransparencia,298,1220,False,True
vechocho,638,833,True,False
apmunozg,391,360,True,False
jhapki,107,319,True,False
AnaikaY,977,1006,True,False
marcetorpey,629,1091,True,False
Vicka_Tapia,1109,2375,True,False
JesusAliTabasco,18009,3322,True,False
pasatfc,949,47,True,False
josecdiez,93944,2806,True,False
Corresponsables,28820,18649,False,True
DeOjeras,43,300,False,True
ElenaConcepcion,263,854,True,False
htejera7,134,499,True,False
PactoMundialMex,3588,872,False,True
JUANP_DELEON,847,221,True,False
JP_SuarezChacon,1078,832,True,False
SoyGuerquito,393,189,False,True
aprietooo,694,126,True,False
jonyulin,528,1082,True,False
antoroque03,72,476,True,False
xmemoriessmx,136,266,True,False
MarinaSanchezL_,9375,7563,True,False
H1ld38rando,42,125,True,False
INAFED_Mx,4957,407,False,True
TJTrinidad13,1584,4014,True,False
sanjose_turismo,559,1811,True,False
Camarabaq,13492,1083,False,True
teresadiazg,580,1285,True,False
Montijano,7909,1831,True,False
TianaTarifaAcos,175,176,True,False
CECODES,4127,559,False,True
sanjose_turismo,559,1811,False,True
Leo_TorresC,1427,791,True,False
jefmadrid,1315,666,True,False
palmiradenizver,118,509,True,False
PasionxLaBocha,959,695,False,True
EmbaChileEspana,314,453,True,False
Fivonneguzman,288,360,True,False
AngelesHerasC,1914,200,True,False
MagaliDiazAgui1,155,168,True,False
Corresponsables,28818,18649,False,True
JanSoli33017772,12,114,False,True
MayellaLloyd,11923,939,True,False
CasinaPioIV,4245,1770,True,False
Colliaalejandro,1202,364,False,True
BeatrizArribas,679,786,False,True
JuankaggG,8,6,True,False
InnovArauco,1308,211,True,False
Kinller,750,2052,False,True
dcasilla,40,175,True,False
cbaranda,544,507,True,False
Corresponsables,28818,18649,False,True
Yola_MartinezL,2952,1032,True,False
SEDESOH_GobOax,11081,368,False,True
juliettegh,95,511,True,False
ucrsiempre,821,1306,True,False
cenarsecs,2210,733,True,False
PactoMundialMex,3588,872,True,False
Jess_5555,132,1129,True,False
EQSuman,45,88,True,False
Vicka_Tapia,1109,2375,True,False
OtroManagement,1380,1260,True,False
julian_dangelo,3323,1196,False,True
PNUD_Venezuela,3426,379,False,True
InjuvChile,99484,7695,True,False
fabipepin,20,34,True,False
Andrea_LaBoheme,193,132,True,False
SostenibleRSC,175,350,False,True
montsedabanm,1364,1672,True,False
SomosSocya,1803,1060,False,True
GriseldaLassaga,374,382,True,False
Cenpromype_sica,5101,710,True,False
alafuentej,381,313,True,False
megraneteruel,51,263,True,False
CulturaRSC,4998,628,True,False
Pulpi91Cristina,72,181,True,False
FET_Valladolid,582,222,True,False
_marcos_martin,1294,1558,False,True
RLostado,182,227,True,False
PatriBaldaccini,22,92,False,True
machivallarino,1604,1347,True,False
romipeon,90,134,True,False
FELIXAOVEJERO,449,456,True,False
jerusalenyadi,817,2970,True,False
Anato74,433,770,True,False
AAsvat,2366,880,True,False
carlossantis_,115,142,True,False
blancagomezint,152,342,True,False
nahueloddone,3699,1897,False,True
inigoalli,4893,735,False,True
Gdo_Castellanos,358,378,True,False
JuanCeriani,169,851,True,False
Cristin4Beckett,137,369,True,False
senadoba,135,388,True,False
miosotisr,2172,2099,False,True
ProyectosAmbing,445,2331,True,False
PatriLedesma5,98,201,True,False
SanMiguelUCR,92,164,True,False
Luciana_Binaghi,727,654,True,False
mmugnolo,1446,766,True,False
parlitoolav,816,565,True,False
elreparaz,1116,452,False,True
FcoPalavicini,231,623,True,False
GrupoFARO,2663,1033,False,True
WPSP_IAPH,113,55,True,False
mherrera68,1276,607,True,False
javi_est,296,620,False,True
PinillaValdes,891,1245,True,False
machivallarino,1603,1347,True,False
ArnalJc,1016,601,True,False
JAGarciaBonares,2240,1025,False,True
gonz_zapater,284,263,True,False
yermarys25,207,182,True,False
eduruizhermosa,937,3077,True,False
IsadeBetho,68,186,True,False
mirnayonis,1476,516,False,True
PNUDChile,17880,1656,False,True
UNESCOsanjose,623,396,False,True
variniaespinoza,829,610,True,False
PinoManzano1,45,79,True,False
conchimenor,52,131,True,False
AmchamGT,4183,513,False,True
universidad_um,831,178,True,False
DVivas,1893,3814,True,False
CIGMadrid,167,37,True,False
Eduardortigoza,211,697,True,False
ZeaMuoz,86,276,True,False
AnaCirera,314,357,True,False
oterolievano,17,55,False,True
CancilleriaPma,60441,1008,False,True
RosaCMiguez,306,610,True,False
Emasagra,2873,2564,False,True
CONSIDERApl,647,950,False,True
iyamioya,57,155,True,False
cristinagallach,11188,889,True,False
joseangelguio,130,675,True,False
HuileMoringa,1413,368,True,False
clima21_VE,728,473,True,False
daiesco,262,479,False,True
3coreproyectos,407,364,False,True
EcoNaduca,5,20,False,True
PRDesPanama,14311,407,True,False
mariemento,1502,1965,True,False
daiesco,262,479,False,True
perufe10,25,50,True,False
serrano_gracia,305,328,False,True
jocesbol2,178,121,True,False
PPDperu,145,281,True,False
ConstruyendoyC,1610,877,False,True
CONEP_RD,31942,463,True,False
AlejandRodriZam,2,7,True,False
OnusidaRd,626,2324,False,True
AlejandRodriZam,2,7,True,False
selvinrivas76,1421,2553,False,True
18rodpf,780,550,False,True
wanttowalk,1443,1012,False,True
AEISinnovacion,34,150,True,False
Elena_Gil_Liza,1832,158,True,False
ValentinCarrera,1720,1349,True,False
Agenda2030Esp,12297,682,True,False
EBVIRGILIOPINZO,576,344,True,False
PRDesPanama,14311,407,True,False
ecosocialinfo,426,1146,True,False
mjcarrascosa6,380,286,True,False
iyamioya,57,155,True,False
Minec_Anz,3160,3870,True,False
ekHiN_eus,327,831,True,False
CarlosF93416007,3,5,True,False
AsociacionICID,579,1462,False,True
MiEcosocialismo,19380,1133,True,False
cncuvenezuelau1,93,73,False,True
BCIE_Org,16407,1505,False,True
diegoedeleon,1310,715,True,False
Techo,289675,2354,False,True
PasionxLaBocha,959,695,False,True
MissGEnrique,13571,11870,True,False
PasionxLaBocha,959,695,False,True
CristinaNarbona,26058,1525,True,False
selvinrivas76,1421,2553,False,True
PasionxLaBocha,959,695,False,True
Toni_Castaneda,508,768,True,False
anjesserrano,183,307,True,False
germangranda,5737,699,True,False
BlancaDios1,1022,1742,True,False
BCIE_Org,16407,1505,False,True
Minec_Anz,3160,3870,True,False
natistein19,288,539,False,True
Cruz_herrera,643,613,True,False
mrcarloscr,1466,985,True,False
Corresponsables,28817,18648,False,True
jgarcia_FR,91,96,True,False
piochw20,31,161,True,False
EmbEspMex,6543,93,True,False
PROITA,5396,1970,True,False
diaynoche5,1956,5002,True,False
Pilar_Almenar,1200,1009,True,False
farres_quesada,122,355,True,False
LeoSzuchet,258,567,True,False
AngelesAlcazarG,202,198,True,False
AlfredoGHD,81,158,True,False
Badu103,1276,3354,True,False
emprenemjunts,10659,1075,False,True
Laboratoriorg,162,473,True,False
AnaV_Serrano,922,1269,True,False
SandraGud,4459,2742,True,False
mendonia69,322,951,True,False
MontseBodas,263,613,True,False
RedRurales,421,494,True,False
LaBellver,1499,583,False,True
TairaPena,1463,1501,False,True
Gabrielacartage,67,292,True,False
ChemaGFuster,78,129,True,False
chofitamil,118,344,True,False
redrunacional,6228,395,False,True
MontseMoliner1,1869,1346,True,False
eusumogal,4008,1659,False,True
ViceRDo,136904,911,False,True
soleaguilar_,988,1128,False,True
Inmamunozj,520,399,True,False
RicardoGarzonT,334,198,True,False
Expok,10546,714,False,True
MaribelCanoOrt1,25,80,True,False
diegocobosch,1421,585,True,False
amnesiapaladar,1899,1176,True,False
MarcelaBacigalu,4532,595,False,True
IdentidadCcs,6686,1885,True,False
soleaguilar_,987,1128,False,True
monicamoralesj,1682,288,True,False
IM2theGroup,22,38,True,False
CaldasPigcc,176,906,True,False
emprenemjunts,10660,1075,False,True
Adrianadelaz,129,43,True,False
julioandrade_ru,7836,7843,True,False
MiguelBriseo19,20,125,True,False
AngelesCuenca2,449,633,True,False
RochyAcostaS,21,189,True,False
fundacioaroa,661,497,True,False
MelyWongSagel,1322,679,True,False
LalyAlvarenga,372,218,True,False
Telefonica_Col,8696,608,False,True
AnaIGarcia1979,25,171,False,True
jbmckay57,2615,1547,True,False
samue_mh,469,584,True,False
LilianaLdeG,857,590,False,True
uimunicipalista,4543,469,True,False
OIT_ES,3822,693,False,True
ProyectoCuenca,163,352,True,False
MariannyLedez1,6,104,True,False
Rubenghidalgo,1308,1235,True,False
agua_ambiente,464,1907,True,False
Techo,289676,2354,False,True
PDPMCentro,1562,1098,True,False
MiEcosocialismo,19375,1133,True,False
gitanos_org,14123,3265,True,False
i_escondrillas,250,214,True,False
JoaquinCaudeli,517,2825,False,True
DianaMartans,11202,779,False,True
aarroborodas,271,407,True,False
UrrVir,326,621,True,False
Sumarse,5176,449,True,False
gramontani,363,517,False,True
DianaMartans,11202,779,False,True
MglgmMglgm1,1,55,True,False
forgender,188,1080,True,False
SacraJaimez,348,321,True,False
cncuvenezuelau1,92,73,False,True
DDirube,10,25,True,False
MarinesZigaran,2357,1395,True,False
Laurita_IT,306,366,True,False
romi_jsmh,1102,1885,True,False
Sumendi,1193,3041,True,False
Anavieram,198,950,True,False
JuventudUCE,301,283,True,False
MalagaEBC,367,506,True,False
hpirzkall,84,206,True,False
DPDAsensu,19,32,True,False
ProyectosAmbing,445,2331,False,True
fernandobolado,890,867,True,False
sofixxoo,165,158,True,False
daroHC,2888,1105,True,False
BelenCardonaRub,718,533,True,False
molakarla,487,679,False,True
ManHurtadoFer,1930,3035,True,False
DanielGFlores,359,775,True,False
FOL_IE,579,315,False,True
Corresponsables,28815,18647,True,False
RosaAmeliaGuti1,19,17,True,False
Corresponsables,28815,18647,False,True
marcosgonzalezm,13826,8900,False,True
SolidaritatUB,2623,3007,True,False
GrupoBienComun,622,650,True,False
grpacosta,1604,4988,True,False
edna_guidi,107,116,True,False
grpacosta,1604,4988,True,False
Jorge_barrero_f,2365,882,True,False
_MiriamGlez,298,502,True,False
RSanchez_5,92,1163,True,False
fgarciam,2467,1274,True,False
ZeroWasteUpm,303,532,True,False
Corresponsables,28815,18647,False,True
MONTESsinplast,228,236,True,False
analimaf,7946,6698,True,False
conchimenor,52,130,True,False
GIAUPM,3488,1615,True,False
japedreno,3167,2797,True,False
JVLpez,5374,4961,True,False
JOVESOLIDES,4334,2855,False,True
Ssocialesgob,5401,766,False,True
ate_teologas,1915,1108,True,False
Corresponsables,28815,18647,False,True
MplazaYel,1192,3183,True,False
ManHurtadoFer,1930,3035,False,True
rovitor,608,218,True,False
erikchampagnat,0,54,True,False
ILCLatinAmerica,1966,1542,False,True
EmbEspanaChile,5585,720,True,False
alejo_segib,2543,1015,True,False
jalquero,494,465,True,False
amalulis,525,1444,True,False
Emasagra,2873,2564,False,True
ecuacion2010,1378,1384,True,False
PsicoSilvina,32,202,True,False
CuantixIS,1309,1624,False,True
RGrynspan,14467,837,False,True
VIVAempresa,641,1674,True,False
TSanchezdelaC,937,1238,True,False
jmtldst,2520,2839,True,False
vaniadelbien,636,607,True,False
rafapincroz,9,17,True,False
ONUMX,125727,726,False,True
dector72,232,184,True,False
FranGarciaArtis,790,1334,True,False
moiacost,257,74,True,False
ADNDaniel,683,1456,True,False
AIBE_EC,378,605,True,False
carlos_csantos,200,400,True,False
gonzalo_cavero,180,669,True,False
PCTI_SUBTRAB,912,665,True,False
EcuAgroalimenta,542,2840,True,False
ConchiAndujar,411,48,True,False
martavegass,700,411,False,True
Techo,289675,2354,False,True
RcanoRafael,158,136,True,False
FTelefonica_CL,7308,5572,False,True
CamaraCIP,12127,1016,False,True
PuertodeCtg,6249,950,False,True
EcuAgroalimenta,542,2840,False,True
Happen_Inn,1328,814,True,False
RosaAriasAlv,1252,1519,True,False
LaClau,10811,10181,False,True
EcuAgroalimenta,542,2840,False,True
ValentinCarrera,1720,1349,True,False
SusyVF6,525,1798,True,False
magnifintech,240,220,True,False
CapacitaRSE,19715,2176,False,True
AmandaSuC,1458,204,True,False
EFEverde,105584,3395,False,True
BrujaScarlataSv,788,258,True,False
quepatechucho,748,722,False,True
Sebas_Olivera,2052,964,True,False
MvdFintechForum,2708,2797,True,False
MAramendia,495,585,False,True
oscarfc777,295,636,True,False
Dinora507,29,123,True,False
carmenmzp,540,330,True,False
TravelingCloth1,205,637,True,False
MdzaDin,462,457,True,False
LUCA_D3,7467,206,False,True
UEenMexico,14473,1065,False,True
18rodpf,778,549,True,False
IleanadeMontes,7573,7521,True,False
MaryLima26,194,53,True,False
PPD_Mexico,222,380,True,False
oscar_if,748,515,True,False
emiliocarrizosa,648,666,True,False
jpga63,3180,2190,True,False
albertofornells,172,176,True,False
elmuralles,1094,412,True,False
pliriasan,185,619,True,False
ivanocarreno,659,1531,True,False
cpando1975,960,837,True,False
LuluHer22849151,183,151,True,False
cristiansolisw,176,590,True,False
claudita_a_14,9,67,True,False
Corresponsables,28814,18645,False,True
musicams2,27,34,True,False
Enrique_toro,546,1051,True,False
frencysave,35,58,True,False
jmonterreal,275,931,True,False
rockbotic_com,613,438,False,True
LuisGuijarro72,1730,404,True,False
agencia_nodos,248,214,True,False
besartefibra,321,252,True,False
EmbajadaEspPeru,2982,281,True,False
Chiesi_es,973,1073,True,False
EcoAndina,785,1674,False,True
AxSolidaridad,19789,5726,False,True
HelpUP_es,2683,2024,True,False
gisellevbach,163,175,True,False
Lorenardp,768,348,True,False
mer_silvia,68,373,True,False
EcoAndina,785,1674,False,True
Corresponsables,28814,18645,False,True
Packnet_,2078,994,True,False
iriniw,609,893,True,False
Lidia_Codinachs,1646,1816,True,False
fortunata_2030,1514,2142,True,False
fortunata_2030,1514,2142,True,False
josecarlos_85,13540,14861,True,False
FiscalTrans,7202,862,False,True
paujohnsonn,308,171,True,False
carlosmariarg,188,444,True,False
Belenvq,1549,2509,False,True
AngeLeon8,1177,280,True,False
mercamurciainfo,728,898,True,False
YorleniRoca_03,222,460,True,False
MRappallini,6856,1672,True,False
ramirojosetorre,1339,953,True,False
manupleguezuelo,2180,1436,True,False
PachecoQuijano,80,384,True,False
GIAndradeP,8982,2773,True,False
los_ods,486,978,True,False
FNAmbiental,41224,1344,False,True
los_ods,486,978,True,False
mjcalvimontes,33597,10923,True,False
Medardoc,309,815,True,False
mtmachado,795,700,True,False
CruzRojaMadrid,12848,1300,False,True
PNUD_Venezuela,3425,379,False,True
aytoguadaira,6543,1883,False,True
CalamuchitaUcr,324,289,True,False
CalamuchitaUcr,324,289,True,False
alfonso_saltos,432,648,False,True
linuxmil,581,266,True,False
SphereSpain,370,664,False,True
jorgeyatan,183,185,True,False
jorgeyatan,183,185,True,False
Mari2cat,261,197,True,False
lariojaexterior,168,251,True,False
MuniCircular,1668,1417,False,True
iagobueno,302,715,False,True
airismartinez,1594,1521,True,False
cousunam,182,138,True,False
mariahdezlahoz,632,1298,True,False
cousunam,182,138,True,False
EnergiasECO,2042,442,True,False
PsiquiatraT,60,415,True,False
MediosTec21_Vva,2670,4949,True,False
Cattacastroc,6,39,True,False
CarmenGmAcebo,307,588,False,True
CONGDRMurcia,2013,988,True,False
fbuyolo,7211,6345,True,False
xaviergarcesbdv,94,430,True,False
PSCBaix,2632,1570,True,False
agrispanje,457,210,True,False
JorgeStudium,165,257,True,False
BussiMG,81,418,True,False
CIEMZaragoza,4620,422,True,False
EvaPiera_Madrid,2503,1821,True,False
CulturaLaces,69,116,True,False
ItayaCabreraLo,220,210,True,False
ursulasoto,317,188,True,False
UATAEAndalucia,838,830,False,True
MarianoDanculo2,342,1043,True,False
germangranda,5736,699,True,False
monicteresit,108,195,True,False
jaimecologist,1060,1897,False,True
OisocOficial,198,438,False,True
Badu103,1275,3354,True,False
JaimeEKastillo,69,1050,True,False
pedroatticus,4541,2498,True,False
RM_Presidencia,1971,313,False,True
institucional1,45,89,True,False
Ven_GF,45,166,True,False
anikka91,827,1713,True,False
anikka91,827,1713,True,False
Ecoveritas,3162,46,True,False
RespSolidarias,452,1251,False,True
cepyme_,15115,2008,True,False
Luzmarina302010,43,107,True,False
Luci_m_13,520,787,True,False
alfredvara,634,391,True,False
Grupo_init,3152,2183,False,True
FundacionETNOR,4714,696,True,False
AxSolidaridad,19788,5725,False,True
BeatBrewBar,39,411,True,False
jdelgadocsr,208,162,True,False
auracoello,791,1497,True,False
ALEJOMURILLO15,9,77,True,False
LoyolaEcoSocial,8,36,True,False
nadiadeleonp,372,311,True,False
AMETIC_es,10681,1222,False,True
MatthijsvBonzel,4867,3810,True,False
cONGDcar,1731,802,True,False
badrianavento,516,1467,True,False
ClubEMASMurcia,167,446,True,False
Corresponsables,28813,18645,False,True
dfcspain,4086,2203,False,True
AECID_es,47287,2911,True,False
RRII_Terrassa,580,569,True,False
FRubricatus,770,250,True,False
ecodes,29762,7492,True,False
emausmurcia,710,642,True,False
Rachelpalmen,244,416,True,False
MedialabPrado,57687,531,True,False
alfredvernis,2392,1362,True,False
Sociograph,1963,2470,True,False
albertvilarino,2268,695,False,True
DOrtizLlargues,560,226,False,True
adeupv,588,230,True,False
ClimatePlanCity,4555,4103,True,False
AragonAbierto,10088,6690,True,False
AsociacionICID,577,1461,False,True
ferrovial_es,76635,4162,False,True
microempresas,2624,780,True,False
microempresas,2624,780,True,False
CEPES2,4569,1141,True,False
EstherAguirreZ1,0,26,False,True
Cepyme_Emprende,9608,4622,True,False
sellofairtrade,3528,916,True,False
aseacam,1032,566,True,False
jesuspiro,1609,1604,True,False
Antalis_PT,92,93,True,False
NLagroEspana,965,419,True,False
DharmaFactory,129,405,False,True
EducacioElxPSOE,197,1037,True,False
AleJanito65,389,456,True,False
JasoPsoe,236,969,True,False
Red_Carolina,115161,1530,True,False
menarini_es,8868,1033,False,True
IgnaciaOrengoD,293,545,True,False
negrita73bn,833,581,True,False
AMBIENTALABOG,844,554,True,False
RcanoRafael,158,136,True,False
RcanoRafael,158,136,True,False
MariaBlanco_F,28,186,True,False
RcanoRafael,158,136,True,False
Solidanca,1143,1063,True,False
RcanoRafael,158,136,True,False
nurietaramon,2170,2361,True,False
edna_liliana,1607,2169,True,False
mi_antequera,210,415,True,False
ComunicaValor,411,790,True,False
pua_virgi,16,58,True,False
porsiete,196,96,True,False
IHCO_coophealth,678,165,True,False
comunideas_,470,781,False,True
ambientologica_,443,914,True,False
signusecovalor,8685,2091,True,False
CambiarCrecer,296,392,False,True
andresckane,735,625,False,True
Agenda2030Esp,12280,676,False,True
fnovaterra,1462,1044,True,False
_aeress_,915,488,False,True
ClubEMASMurcia,167,446,False,True
ConsellJove,2329,849,True,False
DeVerdadDigital,1644,1069,True,False
BCorpSpain,3804,2009,True,False
marielepacheco,81,170,True,False
mgavironda,1062,2855,True,False
charliemelara,471,256,True,False
adrurex,376,780,True,False
MBegoaVallejo,484,726,True,False
TalantePositivo,11316,10667,True,False
slowfashionext1,35,239,True,False
AnaGascon2016,1595,569,False,True
dpontarlier,3790,267,True,False
palabrademael,713,1087,True,False
los_ods,485,977,True,False
slowfashionext1,35,239,True,False
ESISMANOAMANO,323,356,True,False
MedinaSagardoy,513,680,True,False
_CJE_,12205,1512,False,True
NataliaBoya,85,302,True,False
mercaderd,330,614,True,False
saburtomh,1269,794,True,False
RMAndarias,39,36,True,False
foretica,16975,1330,False,True
ferrovial_es,76631,4162,False,True
imartalamas,5340,4878,False,True
CarolAlvarezmb,366,329,False,True
cosmoACCION,183,195,False,True
DOrtizLlargues,559,226,False,True
jaortuno,914,363,True,False
ADAVASSalamanca,1255,1617,True,False
inigoalli,4891,735,True,False
AngelBorroy,583,449,True,False
ideyared,693,709,True,False
Ethic_,33942,1780,False,True
JOHNSCADE,1156,634,True,False
auxifcd,4537,3173,False,True
ideyared,693,709,True,False
CRE_Villalba,918,428,False,True
CruzRojaSOeste,470,249,False,True
DOrtizLlargues,559,226,False,True
andresckane,735,625,False,True
matejcre,229,44,True,False
MariaGodayol,226,450,True,False
malmargen,60,266,True,False
JuristasThemis,891,208,False,True
CsNoticias_Coah,1486,4980,True,False
CIEMZaragoza,4620,422,True,False
andresckane,735,625,False,True
queiruga,1841,2668,True,False
andresckane,735,625,False,True
andresckane,735,625,True,False
CIMASINNOVACION,735,729,False,True
germangarcesmar,215,46,True,False
IvanFdez19,824,591,True,False
ClusterMMA,814,640,True,False
OficinaVerdeUZ,1302,1071,True,False
MCIbanezH,940,479,True,False
MAS_Business,865,1698,False,True
EBCvalencia,1065,367,True,False
mariasuva,964,1569,True,False
SCulfi,63,94,True,False
ToscaniDaniel,1025,1323,True,False
JMRuiz3,1922,3848,True,False
ejanue,207,218,False,True
mariskaschaap,326,313,False,True
andresckane,735,625,False,True
Trinidad_Cortes,219,513,True,False
Blanquerna,10094,7266,True,False
leidalagg,59,41,True,False
PlateroNuria,326,126,True,False
txescu,2650,3005,True,False
igualtatURV,1242,451,True,False
SMulayali,527,1010,True,False
lluisanglada,1600,491,True,False
CEOE_ES,21252,2412,False,True
mcduenas,3295,1036,True,False
FMusol,3404,4749,False,True
SincroAsesores,300,379,False,True
nuriabalada,2932,2437,True,False
reflejo3c,3140,3078,True,False
Ferfollos,868,1416,False,True
RAULRAMOSSOLAR,1382,1748,True,False
CelesteLopezP,2389,1389,True,False
JAIMEJP_7,146,345,True,False
squadrado,2084,498,True,False
AnnaTosca,865,917,True,False
uramonllull,10655,7012,True,False
AnnaBerga_,616,653,False,True
EliSantpere,104,490,True,False
Grupo_init,3152,2183,True,False
aytoalm,14311,1194,True,False
granadofdez,1583,1678,False,True
mastercoopera,4009,2434,True,False
Plataforma3sect,5121,3564,True,False
JFG68,399,349,True,False
carlospineyroa,848,500,False,True
raquelea,1219,1073,True,False
IdeacionCanal,32,196,False,True
ALLCOT_noticias,645,805,False,True
Funddateces,357,332,False,True
puntosigre,11573,2215,False,True
lulagomez,1492,1127,True,False
UOCesalut,1950,974,True,False
PEalmeria2030,361,562,False,True
Alvana72,711,1709,True,False
UCETAM,577,356,False,True
MAPFRE,43307,1885,True,False
Chema_Vera,4078,589,False,True
MAS_Business,865,1698,False,True
EvaPiera_Madrid,2502,1821,False,True
JManciles,325,956,True,False
EMPscCornella,329,317,True,False
evadhb,80,124,True,False
unescoetxea,2038,736,True,False
EBCsevilla,446,191,True,False
bluetabtweet,178,135,True,False
InColectiva,361,576,False,True
_prysma,350,282,True,False
UCLG_Saiz,5308,1257,True,False
ApSExtremadura,950,2476,True,False
VMoncholi,574,807,True,False
feleleon,1580,1085,True,False
Juanandara,2213,4162,True,False
nahueloddone,3699,1908,True,False
CepymeNews,10193,4679,False,True
AdrianaBonezzi,2278,5002,True,False
Privacy_Law_EU,3683,4995,True,False
esecarballo,374,184,True,False
AESSS_1,251,229,True,False
MujeresIgualdad,11175,9090,False,True
cooperacion,4899,1712,False,True
GabyBerti_,383,625,True,False
EBCzaragoza,610,406,False,True
diariolaopinion,122391,1471,False,True
AEPD_es,14903,333,False,True
getupandgoalsES,10,32,False,True
rrosales1975,478,623,True,False
Lpachec_o,204,833,True,False
AlonsoXL,514,2370,False,True
PLSDE,5580,5363,True,False
fafddeportes,518,535,True,False
SincroAsesores,300,379,True,False
consorseguros,1126,61,False,True
PonchoMuralles,967,854,True,False
agirrecenter,2228,1049,False,True
CEPES2,4568,1141,True,False
spuertopavon,247,382,True,False
RcanoRafael,158,136,True,False
AcciCampesina,1045,2140,True,False
marisolgruiz,370,353,False,True
macarenasantosp,5,10,True,False
EnricCarrera1,128,369,True,False
jgarcia_javier,470,235,True,False
AnaMerinoMir,925,1657,True,False
NLagroEspana,965,419,True,False
luiso61,425,519,True,False
laurarubio_,1066,1296,True,False
Roberto19740286,9,36,True,False
ErikaTorregrosa,3438,852,False,True
R_Acquart,313,708,True,False
FernandoArmend,534,402,True,False
AnaBelenAl,522,794,True,False
lgerardomc7,73,465,True,False
Corresponsables,28807,18644,False,True
diputadospan,70838,127,True,False
CuestionDeMente,239,433,True,False
nats_vega,1414,526,True,False
chrisRive97,110,423,False,True
phombresevilla,824,319,True,False
DianaERojasL,232,115,True,False
LeonzoGonzaga,34,28,True,False
Corresponsables,28807,18644,False,True
car_glendy,108,280,True,False
bolivarwc,47,294,True,False
RPRentero,13,157,True,False
suromig,1604,896,True,False
senderosoax,1088,1053,True,False
MiguelAlbanV,277,108,True,False
Corresponsables,28807,18644,False,True
blancagomezint,151,340,True,False
Maneiras2187,6,49,True,False
e71romo,317,752,True,False
Agenda2030DPN,2639,572,False,True
roxana0112,812,558,True,False
jjbockel,3482,323,True,False
manuelcaire,192,92,False,True
Luortiz51,171,274,True,False
Violet_Ruouiz,3026,1386,True,False
eguimauricio,964,1104,True,False
UrsuTL,103,443,True,False
Rnahuelv,211,328,True,False
CerpaArturo,73,133,True,False
miguelclz,96,87,True,False
Corresponsables,28807,18643,False,True
CarmenA33780200,39,86,True,False
diegorecalde04,139,201,True,False
ISDEMU,16039,554,True,False
FM_Fernandez,2814,1158,True,False
MPMorilloRocha,2879,5001,True,False
UTPInvestiga,230,71,True,False
marielamtnez,267,1263,True,False
uniandesac,2169,4898,True,False
MarinaSanchezL_,9375,7561,True,False
DeboraGallard16,18,106,True,False
IgnaciaOrengoD,293,542,True,False
VarelaDubra,495,1563,True,False
SergioGPerezC,85,112,True,False
utpl,49129,1219,False,True
MaraVMarasco,266,780,True,False
Andrea_LaBoheme,193,130,True,False
m_argibay,52,108,True,False
Equal2030,2922,1928,True,False
ConsuladoEspHK,1168,310,True,False
teiknasocial,184,871,False,True
mariuvlopez,110,224,True,False
LetiPaulizzi,814,365,False,True
Ruis7James,55,554,True,False
JovenCiudadania,12,17,False,True
aspauzarazuri,5552,815,True,False
Lucilataboada,162,96,True,False
IIDHoficial,4825,2646,True,False
LuMolnaTheissen,2167,567,True,False
zicozocialvol2,726,581,True,False
eduardo_recoba,3267,3842,False,True
edith755,266,470,False,True
Hermesprometeo,370,1364,True,False
javierguatemala,174,827,True,False
ruthfonseca,50,456,True,False
bernalette1,2978,1008,True,False
DelianFeo,1499,855,True,False
utppanama,33559,964,True,False
mangosilencioso,21,152,True,False
MandirolaMaria,59,32,True,False
mariorrojas1,46,225,True,False
Corresponsables,28808,18643,False,True
ConstruyendoyC,1609,877,False,True
SELAInforma,4307,966,True,False
Alejand70898546,218,471,True,False
manuel_beitia,221,359,True,False
manuel_beitia,221,359,True,False
ambientejujuy,2575,2412,False,True
funindesusb,2383,1118,False,True
TitiRoC,7178,1699,True,False
fujimoripty,330,296,True,False
KarinaVBustos,68,170,False,True
jmenkos,9893,1510,True,False
MireyaNavarro79,156,120,True,False
Marielos1940,168,537,True,False
ljmaguire,537,316,True,False
yojayoja,111,312,True,False
LuisOsorio8a,273,1005,True,False
El_Oriente,3035,3663,False,True
MitchellUcles,2,39,True,False
martag1477,140,106,True,False
Auroramex1,82,726,True,False
salitre55,3,229,True,False
EducampoMX,2247,1206,False,True
carlospineda129,349,1839,True,False
sin_ambajes,6411,828,True,False
viccardona_,44,48,True,False
calbosgam,405,681,True,False
AzucarHonduras,333,157,True,False
jessicayoung05,1461,533,True,False
spuertasbonilla,49,267,True,False
Doc_Tresierra,314,69,True,False
ANDIHonduras,5748,671,False,True
PNUDPanama,8369,1112,False,True
SwedeninGT,5792,345,False,True
monaguillos9,68,173,True,False
mariaphickman,1020,1330,True,False
TV_OHalloran,78,221,False,True
LUISOVERGEL,211,609,True,False
sombradoble,6553,1817,True,False
esunen,3770,909,True,False
alexbaiz,653,2071,False,True
jacintorm,103,193,True,False
ILCLatinAmerica,1966,1542,True,False
edna_guidi,105,115,True,False
jmrane,1033,883,True,False
ForumOfRegions,798,291,True,False
ForumOfRegions,798,291,True,False
IziRojas,1166,948,True,False
FerminJaraiz,1725,1059,True,False
Ladronadeangel,1237,747,True,False
MarotoColombia,188,442,True,False
FerencChao,276,2018,True,False
